14.0,164.0,27.0,95.0
28.0,71.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,72.0,26.0,95.0
27.0,69.0,26.0,95.0
27.0,70.0,26.0,95.0
27.0,70.0,26.0,95.0
27.0,66.0,26.0,95.0
27.0,67.0,26.0,95.0
27.0,68.0,26.0,95.0
27.0,70.0,26.0,95.0
27.0,68.0,26.0,95.0
27.0,69.0,26.0,95.0
27.0,70.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,69.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,71.0,13.0,175.0
27.0,72.0,26.0,95.0
27.0,72.0,26.0,95.0
13.0,164.0,26.0,95.0
27.0,72.0,26.0,95.0
27.0,73.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,73.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,73.0,26.0,95.0
27.0,73.0,26.0,95.0
27.0,73.0,26.0,95.0
27.0,72.0,26.0,95.0
27.0,74.0,26.0,95.0
13.0,165.0,26.0,95.0
13.0,165.0,26.0,95.0
27.0,73.0,26.0,95.0
27.0,73.0,26.0,95.0
27.0,72.0,26.0,95.0
27.0,72.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,71.0,26.0,95.0
27.0,70.0,26.0,95.0
27.0,70.0,25.0,95.0
27.0,68.0,26.0,95.0
27.0,70.0,26.0,95.0
27.0,71.0,25.0,95.0
27.0,72.0,25.0,95.0
27.0,70.0,25.0,95.0
27.0,73.0,25.0,95.0
27.0,73.0,25.0,95.0
27.0,71.0,25.0,95.0
27.0,74.0,25.0,95.0
27.0,74.0,25.0,95.0
27.0,75.0,25.0,95.0
27.0,74.0,25.0,95.0
27.0,75.0,25.0,95.0
27.0,76.0,25.0,95.0
27.0,74.0,25.0,95.0
27.0,75.0,25.0,95.0
27.0,73.0,25.0,95.0
27.0,73.0,25.0,95.0
27.0,73.0,25.0,95.0
27.0,73.0,25.0,95.0
27.0,75.0,25.0,95.0
27.0,75.0,25.0,95.0
27.0,75.0,25.0,95.0
27.0,76.0,25.0,95.0
27.0,74.0,25.0,95.0
27.0,83.0,25.0,95.0
27.0,81.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,78.0,25.0,95.0
27.0,78.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,79.0,25.0,95.0
27.0,79.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,77.0,25.0,95.0
27.0,79.0,25.0,95.0
27.0,78.0,25.0,95.0
27.0,76.0,25.0,95.0
27.0,78.0,25.0,95.0
27.0,80.0,25.0,95.0
27.0,80.0,25.0,95.0
27.0,78.0,25.0,95.0
27.0,81.0,25.0,95.0
27.0,79.0,25.0,95.0
27.0,80.0,25.0,95.0
27.0,80.0,25.0,95.0
27.0,80.0,25.0,95.0
27.0,80.0,25.0,95.0
