26.0,74.0,25.0,95.0
26.0,72.0,24.0,95.0
26.0,72.0,24.0,95.0
13.0,163.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,71.0,24.0,95.0
13.0,163.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,71.0,24.0,95.0
13.0,162.0,24.0,95.0
26.0,68.0,24.0,95.0
23.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
24.0,70.0,24.0,95.0
31.0,55.0,27.0,95.0
31.0,64.0,28.0,95.0
30.0,63.0,28.0,95.0
15.0,160.0,28.0,95.0
31.0,63.0,28.0,95.0
30.0,61.0,28.0,95.0
30.0,62.0,28.0,95.0
15.0,158.0,28.0,95.0
15.0,160.0,28.0,95.0
30.0,63.0,28.0,95.0
30.0,62.0,28.0,95.0
30.0,65.0,28.0,95.0
30.0,63.0,14.0,175.0
30.0,59.0,28.0,79.0
30.0,59.0,28.0,95.0
30.0,61.0,28.0,95.0
30.0,62.0,28.0,95.0
30.0,61.0,28.0,95.0
30.0,61.0,28.0,95.0
30.0,59.0,28.0,95.0
15.0,157.0,28.0,95.0
30.0,60.0,28.0,95.0
30.0,63.0,28.0,95.0
30.0,63.0,28.0,95.0
30.0,63.0,28.0,95.0
30.0,63.0,28.0,95.0
15.0,158.0,28.0,95.0
30.0,64.0,28.0,95.0
30.0,65.0,28.0,95.0
30.0,63.0,28.0,95.0
30.0,65.0,28.0,95.0
15.0,159.0,28.0,95.0
15.0,159.0,28.0,95.0
30.0,63.0,28.0,95.0
30.0,63.0,28.0,95.0
30.0,64.0,28.0,95.0
30.0,64.0,28.0,95.0
30.0,66.0,28.0,95.0
15.0,129.0,28.0,95.0
30.0,67.0,28.0,95.0
30.0,68.0,28.0,95.0
30.0,69.0,28.0,95.0
30.0,70.0,28.0,95.0
30.0,69.0,28.0,95.0
15.0,162.0,28.0,95.0
30.0,66.0,28.0,95.0
30.0,69.0,28.0,95.0
30.0,67.0,28.0,95.0
30.0,68.0,28.0,95.0
30.0,68.0,28.0,95.0
None,None,28.0,95.0
30.0,71.0,28.0,95.0
None,None,28.0,95.0
15.0,163.0,28.0,95.0
30.0,70.0,28.0,95.0
30.0,70.0,28.0,95.0
30.0,70.0,28.0,95.0
30.0,71.0,28.0,95.0
15.0,163.0,28.0,95.0
30.0,70.0,28.0,95.0
None,None,None,None
30.0,69.0,28.0,95.0
15.0,163.0,28.0,95.0
None,None,28.0,95.0
30.0,71.0,28.0,95.0
None,None,28.0,95.0
29.0,75.0,28.0,95.0
30.0,73.0,28.0,95.0
None,None,None,None
29.0,77.0,28.0,95.0
14.0,165.0,28.0,95.0
29.0,76.0,28.0,95.0
29.0,76.0,None,None
29.0,75.0,28.0,95.0
29.0,74.0,28.0,95.0
29.0,76.0,None,None
29.0,78.0,None,None
29.0,76.0,None,None
29.0,74.0,28.0,95.0
29.0,78.0,28.0,95.0
29.0,74.0,28.0,95.0
29.0,74.0,28.0,95.0
29.0,76.0,28.0,95.0
29.0,77.0,28.0,95.0
29.0,75.0,28.0,95.0
29.0,75.0,28.0,95.0
None,None,28.0,95.0
None,None,None,None
28.0,77.0,28.0,95.0
28.0,74.0,None,None
28.0,75.0,None,None
14.0,165.0,27.0,95.0
28.0,75.0,None,None
28.0,78.0,27.0,95.0
28.0,78.0,27.0,95.0
28.0,76.0,27.0,95.0
14.0,165.0,27.0,95.0
14.0,165.0,None,None
None,None,27.0,95.0
28.0,74.0,27.0,95.0
28.0,78.0,27.0,95.0
28.0,77.0,27.0,95.0
28.0,78.0,27.0,95.0
None,None,27.0,95.0
None,None,None,None
None,None,27.0,95.0
None,None,None,None
28.0,78.0,27.0,95.0
28.0,79.0,27.0,95.0
None,None,None,None
None,None,27.0,95.0
28.0,78.0,27.0,95.0
28.0,76.0,None,None
None,None,None,None
28.0,76.0,27.0,95.0
28.0,76.0,None,None
None,None,27.0,95.0
14.0,167.0,27.0,95.0
None,None,None,None
28.0,78.0,None,None
28.0,76.0,None,None
28.0,77.0,27.0,95.0
14.0,165.0,27.0,95.0
28.0,75.0,None,None
28.0,77.0,None,None
28.0,76.0,27.0,95.0
28.0,79.0,27.0,95.0
28.0,77.0,27.0,95.0
28.0,81.0,26.0,95.0
27.0,81.0,27.0,95.0
27.0,83.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,81.0,26.0,95.0
27.0,81.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,81.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,80.0,26.0,95.0
27.0,80.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,80.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,81.0,26.0,95.0
27.0,81.0,26.0,95.0
27.0,81.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,83.0,26.0,95.0
27.0,82.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,84.0,26.0,95.0
27.0,84.0,26.0,95.0
