12.0,162.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,67.0,23.0,95.0
25.0,67.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,67.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,67.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,70.0,23.0,95.0
25.0,68.0,23.0,95.0
12.0,163.0,23.0,95.0
25.0,69.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,68.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,68.0,23.0,95.0
12.0,162.0,23.0,95.0
25.0,65.0,23.0,95.0
25.0,67.0,23.0,95.0
25.0,65.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
24.0,66.0,23.0,95.0
25.0,67.0,23.0,95.0
25.0,67.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
25.0,66.0,23.0,95.0
12.0,161.0,23.0,95.0
25.0,67.0,23.0,95.0
24.0,65.0,23.0,95.0
24.0,68.0,23.0,95.0
24.0,68.0,23.0,95.0
24.0,66.0,23.0,95.0
24.0,68.0,23.0,95.0
24.0,68.0,23.0,95.0
24.0,68.0,23.0,95.0
12.0,162.0,23.0,95.0
12.0,162.0,23.0,95.0
24.0,69.0,23.0,95.0
24.0,69.0,23.0,95.0
24.0,69.0,23.0,95.0
24.0,70.0,23.0,95.0
12.0,162.0,23.0,95.0
12.0,162.0,23.0,95.0
24.0,69.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,68.0,23.0,95.0
24.0,67.0,23.0,95.0
25.0,67.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,66.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,67.0,23.0,95.0
24.0,68.0,23.0,95.0
24.0,68.0,23.0,95.0
24.0,69.0,23.0,95.0
24.0,70.0,23.0,95.0
24.0,70.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,72.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,71.0,23.0,95.0
24.0,71.0,23.0,95.0
