26.0,95.0,26.0
25.0,95.0,25.0
25.0,95.0,34.0
26.0,95.0,26.0
25.0,95.0,25.0
25.0,95.0,34.0
25.0,95.0,33.0
25.0,95.0,18.0
25.0,95.0,18.0
25.0,95.0,33.0
25.0,84.0,18.0
25.0,82.0,17.0
25.0,84.0,17.0
25.0,84.0,31.0
25.0,84.0,17.0
25.0,84.0,17.0
25.0,83.0,17.0
25.0,83.0,17.0
25.0,83.0,31.0
25.0,82.0,17.0
25.0,83.0,15.0
25.0,82.0,31.0
25.0,83.0,26.0
25.0,83.0,25.0
25.0,83.0,30.0
25.0,84.0,30.0
25.0,82.0,30.0
25.0,84.0,30.0
25.0,84.0,25.0
25.0,82.0,30.0
25.0,84.0,26.0
25.0,83.0,29.0
25.0,82.0,30.0
25.0,83.0,29.0
25.0,84.0,25.0
25.0,84.0,25.0
25.0,82.0,29.0
25.0,84.0,29.0
25.0,84.0,25.0
25.0,84.0,25.0
25.0,82.0,25.0
25.0,84.0,30.0
25.0,82.0,25.0
25.0,84.0,25.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,84.0,25.0
25.0,83.0,25.0
25.0,84.0,25.0
25.0,83.0,29.0
25.0,82.0,29.0
25.0,84.0,29.0
25.0,84.0,25.0
25.0,84.0,29.0
25.0,82.0,29.0
25.0,82.0,29.0
25.0,84.0,25.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,84.0,25.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,82.0,29.0
25.0,84.0,28.0
25.0,82.0,25.0
25.0,84.0,29.0
25.0,82.0,29.0
25.0,84.0,29.0
25.0,84.0,28.0
25.0,84.0,29.0
25.0,84.0,25.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,84.0,25.0
25.0,84.0,29.0
25.0,84.0,28.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,82.0,28.0
25.0,84.0,25.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,82.0,25.0
25.0,84.0,29.0
25.0,84.0,28.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,85.0,25.0
25.0,85.0,29.0
25.0,84.0,25.0
25.0,83.0,29.0
25.0,84.0,29.0
25.0,84.0,25.0
25.0,82.0,29.0
25.0,84.0,29.0
25.0,84.0,29.0
25.0,84.0,28.0
25.0,84.0,24.0
25.0,83.0,18.0
25.0,85.0,16.0
25.0,85.0,18.0
25.0,85.0,33.0
25.0,83.0,17.0
25.0,85.0,30.0
25.0,85.0,29.0
25.0,85.0,28.0
25.0,85.0,33.0
25.0,86.0,33.0
25.0,84.0,33.0
25.0,84.0,32.0
25.0,86.0,33.0
25.0,86.0,32.0
25.0,84.0,28.0
25.0,86.0,29.0
25.0,84.0,32.0
25.0,86.0,28.0
25.0,86.0,32.0
25.0,84.0,31.0
25.0,84.0,31.0
25.0,86.0,30.0
25.0,86.0,31.0
25.0,86.0,31.0
25.0,85.0,28.0
25.0,86.0,31.0
25.0,86.0,31.0
25.0,84.0,31.0
25.0,85.0,31.0
25.0,84.0,31.0
25.0,85.0,30.0
25.0,84.0,28.0
25.0,84.0,30.0
25.0,86.0,30.0
25.0,84.0,30.0
25.0,86.0,27.0
25.0,86.0,30.0
25.0,87.0,30.0
25.0,86.0,30.0
25.0,88.0,30.0
25.0,88.0,30.0
25.0,88.0,27.0
25.0,87.0,28.0
25.0,87.0,30.0
25.0,89.0,30.0
25.0,87.0,27.0
25.0,89.0,30.0
25.0,89.0,29.0
25.0,89.0,30.0
25.0,89.0,27.0
25.0,89.0,29.0
25.0,89.0,28.0
25.0,87.0,30.0
25.0,89.0,28.0
25.0,90.0,30.0
25.0,90.0,30.0
25.0,90.0,30.0
25.0,90.0,30.0
25.0,88.0,30.0
25.0,89.0,30.0
25.0,87.0,30.0
25.0,89.0,28.0
25.0,89.0,30.0
25.0,89.0,30.0
25.0,89.0,28.0
25.0,89.0,30.0
25.0,87.0,30.0
25.0,89.0,30.0
25.0,88.0,30.0
25.0,89.0,30.0
25.0,89.0,30.0
25.0,88.0,30.0
25.0,89.0,28.0
25.0,87.0,30.0
25.0,89.0,30.0
25.0,90.0,28.0
25.0,90.0,31.0
25.0,90.0,31.0
25.0,90.0,28.0
25.0,88.0,27.0
25.0,90.0,28.0
25.0,90.0,30.0
25.0,90.0,28.0
25.0,89.0,30.0
25.0,89.0,30.0
25.0,89.0,31.0
25.0,88.0,28.0
25.0,88.0,31.0
25.0,88.0,30.0
25.0,86.0,27.0
25.0,88.0,30.0
25.0,88.0,31.0
25.0,86.0,31.0
25.0,87.0,30.0
25.0,91.0,25.0
25.0,91.0,25.0
25.0,90.0,25.0
25.0,85.0,24.0
25.0,85.0,24.0
25.0,87.0,24.0
25.0,87.0,24.0
25.0,85.0,24.0
25.0,85.0,23.0
25.0,85.0,24.0
25.0,87.0,23.0
25.0,87.0,23.0
25.0,87.0,23.0
25.0,86.0,23.0
25.0,86.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,86.0,23.0
25.0,87.0,23.0
25.0,86.0,23.0
25.0,86.0,23.0
25.0,86.0,23.0
25.0,86.0,23.0
25.0,86.0,23.0
25.0,86.0,23.0
25.0,86.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,85.0,23.0
25.0,83.0,23.0
25.0,85.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,85.0,23.0
25.0,83.0,23.0
25.0,83.0,23.0
25.0,83.0,23.0
25.0,85.0,23.0
25.0,85.0,23.0
25.0,83.0,23.0
25.0,85.0,23.0
25.0,83.0,23.0
25.0,82.0,23.0
25.0,84.0,23.0
25.0,83.0,23.0
25.0,85.0,23.0
25.0,85.0,23.0
25.0,83.0,23.0
25.0,85.0,23.0
25.0,85.0,23.0
25.0,83.0,23.0
25.0,84.0,23.0
25.0,85.0,23.0
25.0,84.0,23.0
25.0,82.0,23.0
25.0,85.0,23.0
25.0,85.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,82.0,23.0
25.0,82.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,82.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,82.0,23.0
25.0,82.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
25.0,82.0,23.0
25.0,84.0,23.0
25.0,82.0,23.0
25.0,84.0,23.0
25.0,84.0,23.0
