27.0,74.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,74.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,74.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,74.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,75.0,24.0,95.0
13.0,165.0,24.0,95.0
13.0,165.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,72.0,24.0,95.0
13.0,163.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,72.0,24.0,95.0
13.0,164.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,74.0,24.0,95.0
13.0,165.0,12.0,175.0
26.0,75.0,24.0,95.0
27.0,73.0,24.0,95.0
26.0,75.0,24.0,95.0
27.0,76.0,24.0,95.0
26.0,76.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,76.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,74.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,75.0,24.0,95.0
27.0,74.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,74.0,24.0,95.0
27.0,74.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,70.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,69.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,72.0,24.0,95.0
13.0,164.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,68.0,24.0,95.0
27.0,70.0,24.0,95.0
13.0,162.0,24.0,95.0
13.0,163.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,71.0,12.0,175.0
27.0,71.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,70.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,72.0,24.0,95.0
27.0,73.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,69.0,24.0,95.0
13.0,162.0,24.0,95.0
26.0,68.0,24.0,95.0
26.0,66.0,24.0,95.0
26.0,68.0,24.0,95.0
26.0,68.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
13.0,162.0,24.0,95.0
13.0,162.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,69.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,71.0,24.0,95.0
26.0,70.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,72.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,72.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,71.0,24.0,95.0
26.0,73.0,24.0,95.0
26.0,73.0,24.0,95.0
27.0,73.0,12.0,175.0
26.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,12.0,175.0
27.0,72.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,71.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,73.0,24.0,95.0
27.0,72.0,24.0,95.0
