26.0,66.0,23.0,95.0
26.0,68.0,23.0,95.0
26.0,68.0,23.0,95.0
26.0,68.0,23.0,95.0
26.0,68.0,23.0,95.0
27.0,68.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,67.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,70.0,23.0,95.0
27.0,68.0,23.0,95.0
27.0,70.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,70.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,70.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,70.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,70.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,70.0,23.0,95.0
13.0,164.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,70.0,23.0,95.0
13.0,164.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,69.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,71.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,24.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,70.0,24.0,95.0
27.0,72.0,23.0,95.0
27.0,73.0,23.0,95.0
27.0,72.0,23.0,95.0
27.0,73.0,23.0,95.0
